,country,date,product_category,product_subcategory,product_detail_page,add_to_cart,sales_amt,sales_usd
12210,uk,20220501,HA,Washer,580,19,5,5216.31
12211,uk,20220501,HE,Audio_CAV,1184,28,3,805.95
12212,uk,20220501,HE,TV,5890,98,3,4106.16
12213,uk,20220502,BS,IT_Monitor,1031,11,2,1444.73
12214,uk,20220502,HA,Refrigerator,1376,34,3,4790.54
12215,uk,20220502,HA,Washer,601,14,2,1216.61
12216,uk,20220502,HE,Audio_CAV,1334,30,3,395.33
12217,uk,20220502,HE,TV,6434,94,2,1399.11
12218,uk,20220503,BS,IT_Laptop,400,11,1,2423.41
12219,uk,20220503,BS,IT_Monitor,1298,20,1,1060.89
12220,uk,20220503,HA,Washer,546,13,4,4440.58
12221,uk,20220503,HE,Audio_CAV,1301,37,1,530.43
12222,uk,20220503,HE,TV,6167,95,9,16868.34
12223,uk,20220504,BS,IT_Monitor,1434,25,5,7296.75
12224,uk,20220504,HA,Refrigerator,1770,53,7,15289.98
12225,uk,20220504,HA,Washer,789,16,1,908.3
12226,uk,20220504,HA,Washer_Dryer,346,36,6,5449.79
12227,uk,20220504,HE,Audio_CAV,1152,31,1,302.75
12228,uk,20220504,HE,TV,6168,113,6,9809.76
12229,uk,20220505,BS,IT_Monitor,1437,63,16,28331.52
12230,uk,20220505,BS,IT_Projector,109,2,1,1213.11
12231,uk,20220505,HA,Refrigerator,1446,32,2,2581.1
12232,uk,20220505,HA,Washer,590,15,2,1852.3
12233,uk,20220505,HA,Washer_Dryer,311,24,2,2581.1
12234,uk,20220505,HE,TV,5499,146,13,25188.74
12235,uk,20220506,BS,IT_Monitor,1212,43,11,13046.25
12236,uk,20220506,HA,Refrigerator,1345,18,2,4053.53
12237,uk,20220506,HA,Washer,744,12,2,2116.81
12238,uk,20220506,HA,Washer_Dryer,364,31,6,6050.18
12239,uk,20220506,HE,Audio_CAV,1255,29,2,405.3
12240,uk,20220506,HE,TV,5674,145,7,12235.63
12241,uk,20220507,BS,IT_Monitor,921,13,1,2239.37
12242,uk,20220507,HA,Washer,673,15,1,940.52
12243,uk,20220507,HA,Washer_Dryer,277,11,3,2940.99
12244,uk,20220507,HE,Audio_CAV,1206,33,5,2490.07
12245,uk,20220507,HE,TV,5943,101,7,16272.79
12246,uk,20220508,HA,Dryer,61,5,1,1492.99
12247,uk,20220508,HA,Refrigerator,1563,28,3,5225.49
12248,uk,20220508,HA,Washer,634,22,1,1149.6
12249,uk,20220508,HA,Washer_Dryer,204,5,3,3493.58
12250,uk,20220508,HE,Audio_CAV,1244,13,2,1164.5
12251,uk,20220508,HE,TV,5263,95,3,8062.23
12252,uk,20220509,BS,IT_Monitor,1162,37,7,10719.7
12253,uk,20220509,HA,Refrigerator,1662,20,4,9928.48
12254,uk,20220509,HA,Washer,862,27,4,3045.65
12255,uk,20220509,HA,Washer_Dryer,296,9,2,2164.82
12256,uk,20220509,HE,Audio_CAV,1188,34,7,2202.01
12257,uk,20220509,HE,TV,5570,114,5,3672.69
12258,uk,20220510,BS,IT_Monitor,1131,28,10,13724.57
12259,uk,20220510,HA,Refrigerator,1755,30,2,4833.46
12260,uk,20220510,HA,Washer,736,20,2,2207.84
12261,uk,20220510,HA,Washer_Dryer,257,15,4,3774.2
12262,uk,20220510,HE,Audio_CAV,1294,30,4,656.28
12263,uk,20220510,HE,TV,5713,106,9,15156.69
12264,uk,20220511,BS,IT_Monitor,1326,35,4,4070.26
12265,uk,20220511,HA,Dryer,92,3,1,1490.95
12266,uk,20220511,HA,Washer,740,31,4,4189.54
12267,uk,20220511,HA,Washer_Dryer,397,17,1,969.11
12268,uk,20220511,HE,Audio_CAV,1190,33,4,476.99
12269,uk,20220511,HE,TV,5750,132,14,14626.22
12270,uk,20220512,BS,IT_Monitor,1296,41,6,6397.41
12271,uk,20220512,HA,Refrigerator,1771,29,4,11456.02
12272,uk,20220512,HA,Washer_Dryer,384,19,1,937.29
12273,uk,20220512,HE,Audio_CAV,1108,27,7,1560.56
12274,uk,20220512,HE,TV,5467,126,15,14714.18
12275,uk,20220513,BS,IT_Monitor,1188,36,2,2657.09
12276,uk,20220513,HA,Refrigerator,1576,22,2,3838.04
12277,uk,20220513,HA,Washer,704,25,1,929.97
12278,uk,20220513,HA,Washer_Dryer,394,17,1,841.4
12279,uk,20220513,HE,Audio_CAV,1034,38,3,397.01
12280,uk,20220513,HE,TV,5071,104,3,7720.39
12281,uk,20220514,BS,IT_Laptop,202,5,1,443.89
12282,uk,20220514,BS,IT_Monitor,954,25,1,443.89
12283,uk,20220514,HA,Dryer,85,4,1,1405.7
12284,uk,20220514,HA,Refrigerator,1606,22,5,9388.66
12285,uk,20220514,HA,Washer,592,19,3,3255.29
12286,uk,20220514,HA,Washer_Dryer,252,11,1,1139.35
12287,uk,20220514,HE,Audio_CAV,1133,19,4,1642.37
12288,uk,20220514,HE,TV,5295,91,4,11763.64
12289,uk,20220515,BS,IT_Monitor,1085,23,3,1717.16
12290,uk,20220515,HA,Dryer,76,2,1,1480.36
12291,uk,20220515,HA,Refrigerator,2108,19,1,1924.48
12292,uk,20220515,HA,Washer_Dryer,284,7,1,784.58
12293,uk,20220515,HE,Audio_CAV,1028,14,4,2324.09
12294,uk,20220515,HE,TV,5576,96,6,13027.26
12295,uk,20220516,BS,IT_Monitor,1389,34,8,7312.92
12296,uk,20220516,HA,Refrigerator,1693,19,2,2812.68
12297,uk,20220516,HA,Washer,779,20,2,1806.02
12298,uk,20220516,HA,Washer_Dryer,329,14,1,1184.28
12299,uk,20220516,HE,Audio_CAV,1055,33,1,222.03
12300,uk,20220516,HE,TV,5722,114,8,16387.69
12301,uk,20220517,BS,IT_Monitor,1795,40,6,4606.77
12302,uk,20220517,HA,Dryer,109,4,1,1634.69
12303,uk,20220517,HA,Refrigerator,1721,41,2,3120.78
12304,uk,20220517,HA,Washer,734,24,1,743.03
12305,uk,20220517,HA,Washer_Dryer,246,11,1,787.61
12306,uk,20220517,HE,Audio_CAV,1100,17,3,1872.41
12307,uk,20220517,HE,TV,5265,106,5,13850.43
12308,uk,20220518,BS,IT_Laptop,237,5,1,452.74
12309,uk,20220518,BS,IT_Monitor,2346,82,13,8511.73
12310,uk,20220518,BS,IT_Projector,111,6,1,647.43
12311,uk,20220518,HA,Dryer,83,9,1,1509.21
12312,uk,20220518,HA,Refrigerator,1659,18,1,2565.67
12313,uk,20220518,HA,Washer,770,35,2,2384.53
12314,uk,20220518,HA,Washer_Dryer,325,15,2,1961.95
12315,uk,20220518,HE,Audio_CAV,1025,28,3,829.99
12316,uk,20220518,HE,TV,5732,125,7,20721.6
12317,uk,20220519,BS,IT_Monitor,2034,38,11,11742.41
12318,uk,20220519,HA,Dryer,171,6,1,1422.88
12319,uk,20220519,HA,Refrigerator,1826,24,2,5691.58
12320,uk,20220519,HA,Washer,735,22,3,3369.96
12321,uk,20220519,HA,Washer_Dryer,331,17,2,1917.12
12322,uk,20220519,HE,Audio_CAV,1091,25,3,2366.43
12323,uk,20220519,HE,TV,5388,104,4,7623.68
12324,uk,20220520,BS,IT_Laptop,238,4,1,452.08
12325,uk,20220520,BS,IT_Monitor,1766,37,5,2456.34
12326,uk,20220520,HA,Refrigerator,1769,22,2,2863.33
12327,uk,20220520,HA,Washer,647,14,6,7037.73
12328,uk,20220520,HA,Washer_Dryer,317,9,2,2305.72
12329,uk,20220520,HE,Audio_CAV,1097,28,3,1552.17
12330,uk,20220520,HE,TV,5838,101,7,11182.09
12331,uk,20220521,BS,IT_Monitor,1878,52,10,4878.09
12332,uk,20220521,HA,Refrigerator,1836,31,1,2718.58
12333,uk,20220521,HE,Audio_CAV,1102,29,3,1495.15
12334,uk,20220521,HE,TV,5730,90,6,4953.73
12335,uk,20220522,BS,IT_Monitor,1562,33,10,6615.94
12336,uk,20220522,HE,Audio_CAV,1087,23,1,120.81
12337,uk,20220522,HE,TV,5457,87,1,4078.48
12338,uk,20220523,BS,IT_Laptop,247,3,1,453.14
12339,uk,20220523,BS,IT_Monitor,1792,25,4,2462.07
12340,uk,20220523,HA,Washer,740,27,2,2054.3
12341,uk,20220523,HA,Washer_Dryer,356,14,1,1163.1
12342,uk,20220523,HE,Audio_CAV,1127,37,1,120.81
12343,uk,20220523,HE,TV,6166,119,5,7220.31
12344,uk,20220524,BS,IT_Monitor,1751,41,10,4761.32
12345,uk,20220524,HA,Washer,783,22,3,2859.93
12346,uk,20220524,HA,Washer_Dryer,290,14,2,1673.35
12347,uk,20220524,HE,Audio_CAV,1150,24,3,1019.17
12348,uk,20220524,HE,TV,6131,100,2,1399.52
12349,uk,20220525,BS,IT_Monitor,1856,31,5,2910.36
12350,uk,20220525,HA,Dryer,94,5,1,1061.1
12351,uk,20220525,HA,Refrigerator,2230,65,6,11748.0
12352,uk,20220525,HA,Washer,825,38,4,3259.05
12353,uk,20220525,HA,Washer_Dryer,329,19,1,1440.07
12354,uk,20220525,HE,Audio_CAV,1107,39,20,897.23
12355,uk,20220525,HE,TV,5958,148,12,10426.08
12356,uk,20220526,BS,IT_Monitor,2432,28,5,1867.56
12357,uk,20220526,HA,Dryer,93,3,1,1442.51
12358,uk,20220526,HA,Refrigerator,1926,40,2,3644.25
12359,uk,20220526,HA,Washer,827,32,4,3416.42
12360,uk,20220526,HA,Washer_Dryer,269,12,4,3917.51
12361,uk,20220526,HE,Audio_CAV,1146,56,3,501.0
12362,uk,20220526,HE,TV,6077,145,3,5921.91
12363,uk,20220527,BS,IT_Monitor,2120,26,6,2559.92
12364,uk,20220527,HA,Dryer,79,4,1,1447.65
12365,uk,20220527,HA,Refrigerator,1804,27,3,5104.88
12366,uk,20220527,HA,Washer,710,27,5,4632.42
12367,uk,20220527,HA,Washer_Dryer,232,12,2,2255.27
12368,uk,20220527,HE,Audio_CAV,1069,16,5,1874.21
12369,uk,20220527,HE,TV,5429,105,3,2560.01
12370,uk,20220528,BS,IT_Monitor,2329,12,2,961.99
12371,uk,20220528,HA,Refrigerator,1658,23,3,5268.27
12372,uk,20220528,HA,Washer,659,19,2,1420.11
12373,uk,20220528,HA,Washer_Dryer,226,8,1,992.56
12374,uk,20220528,HE,Audio_CAV,991,13,1,1068.91
12375,uk,20220528,HE,TV,5834,70,5,14506.93
12376,uk,20220529,BS,IT_Monitor,2645,14,2,687.2
12377,uk,20220529,HA,Refrigerator,1726,20,3,5727.08
12378,uk,20220529,HA,Washer,611,22,4,3863.81
12379,uk,20220529,HA,Washer_Dryer,235,5,1,916.32
12380,uk,20220529,HE,Audio_CAV,1133,34,5,1740.91
12381,uk,20220529,HE,TV,6604,95,5,10996.01
12382,uk,20220530,BS,IT_Monitor,2181,21,3,1343.88
12383,uk,20220530,BS,IT_Projector,281,9,1,517.71
12384,uk,20220530,HA,Refrigerator,1802,16,3,4963.45
12385,uk,20220530,HA,Washer,678,19,2,1679.91
12386,uk,20220530,HA,Washer_Dryer,243,8,1,809.41
12387,uk,20220530,HE,Audio_CAV,1209,29,1,152.69
12388,uk,20220530,HE,TV,6392,143,4,7452.83
12389,uk,20220531,BS,IT_Monitor,2203,15,3,1346.1
12390,uk,20220531,HA,Dryer,104,3,1,1070.81
12391,uk,20220531,HA,Washer,719,27,3,3105.34
12392,uk,20220531,HE,Audio_CAV,1206,33,1,122.35
12393,uk,20220531,HE,TV,6423,146,13,30549.09
12394,uk,20220601,BS,IT_Monitor,1883,14,4,2363.5
12395,uk,20220601,HA,Refrigerator,1679,47,3,5413.37
12396,uk,20220601,HA,Washer,600,16,3,3766.46
12397,uk,20220601,HA,Washer_Dryer,264,7,1,838.68
12398,uk,20220601,HE,Audio_CAV,1280,37,7,8737.58
12399,uk,20220601,HE,TV,6127,105,3,17536.49
12400,uk,20220602,BS,IT_Laptop,406,16,1,454.55
12401,uk,20220602,BS,IT_Monitor,1702,60,7,5000.21
12402,uk,20220602,BS,IT_Projector,224,15,1,4545.81
12403,uk,20220602,HA,Dryer,126,14,1,1439.49
12404,uk,20220602,HA,Refrigerator,2136,85,4,6894.4
12405,uk,20220602,HA,Washer,875,52,2,2545.61
12406,uk,20220602,HA,Washer_Dryer,270,14,1,1030.36
12407,uk,20220602,HE,Audio_CAV,1715,187,15,11270.97
12408,uk,20220602,HE,TV,7300,950,28,93794.97
12409,uk,20220603,BS,IT_Laptop,321,6,3,3039.27
12410,uk,20220603,BS,IT_Monitor,1483,29,4,2355.38
12411,uk,20220603,BS,IT_Projector,156,8,2,5166.85
12412,uk,20220603,HA,Dryer,100,12,1,1899.57
12413,uk,20220603,HA,Refrigerator,2240,76,8,15424.5
12414,uk,20220603,HA,Washer,703,46,6,7187.9
12415,uk,20220603,HA,Washer_Dryer,282,11,1,987.76
12416,uk,20220603,HE,Audio_CAV,1858,127,23,8257.3
12417,uk,20220603,HE,TV,6585,346,18,30909.73
12418,uk,20220604,BS,IT_Monitor,1683,32,5,3227.38
12419,uk,20220604,HA,Dryer,108,10,1,1894.06
12420,uk,20220604,HA,Refrigerator,1987,57,7,13334.18
12421,uk,20220604,HA,Washer,725,32,5,5288.15
12422,uk,20220604,HA,Washer_Dryer,281,8,1,833.37
12423,uk,20220604,HE,Audio_CAV,1657,88,15,7099.4
12424,uk,20220604,HE,TV,6371,174,13,35699.41
12425,uk,20220605,BS,IT_Monitor,1886,30,8,3680.68
12426,uk,20220605,HA,Refrigerator,1939,44,4,7725.22
12427,uk,20220605,HA,Washer,713,36,2,1332.94
12428,uk,20220605,HA,Washer_Dryer,318,17,2,2423.57
12429,uk,20220605,HE,Audio_CAV,1522,88,8,1239.61
12430,uk,20220605,HE,TV,6603,195,7,16404.77
12431,uk,20220606,BS,IT_Laptop,345,5,2,2878.01
12432,uk,20220606,BS,IT_Monitor,1839,27,6,3135.4
12433,uk,20220606,HA,Refrigerator,1897,60,8,14162.88
12434,uk,20220606,HA,Washer,779,30,3,2120.59
12435,uk,20220606,HA,Washer_Dryer,352,21,4,4203.37
12436,uk,20220606,HE,Audio_CAV,1465,91,13,4396.31
12437,uk,20220606,HE,TV,6247,166,18,35581.48
12438,uk,20220607,BS,IT_Monitor,2027,42,4,2852.84
12439,uk,20220607,HA,Refrigerator,2060,61,5,10926.09
12440,uk,20220607,HA,Washer,744,28,2,1972.73
12441,uk,20220607,HE,Audio_CAV,1653,77,15,1574.87
12442,uk,20220607,HE,TV,6928,164,4,11867.0
12443,uk,20220608,BS,IT_Laptop,473,21,4,10781.53
12444,uk,20220608,BS,IT_Monitor,2339,33,5,2414.33
12445,uk,20220608,HA,Refrigerator,2056,58,8,13059.22
12446,uk,20220608,HA,Washer,854,42,3,2961.07
12447,uk,20220608,HA,Washer_Dryer,325,17,4,3765.86
12448,uk,20220608,HE,Audio_CAV,1518,99,15,1122.64
12449,uk,20220608,HE,TV,6004,176,8,32344.71
12450,uk,20220609,BS,IT_Monitor,2182,23,6,3915.19
12451,uk,20220609,HA,Refrigerator,1776,42,3,5766.73
12452,uk,20220609,HA,Washer,809,42,5,3490.29
12453,uk,20220609,HA,Washer_Dryer,288,12,3,3839.4
12454,uk,20220609,HE,Audio_CAV,1714,100,21,2615.09
12455,uk,20220609,HE,TV,5776,129,8,13809.78
12456,uk,20220610,BS,IT_Laptop,457,26,1,2649.31
12457,uk,20220610,BS,IT_Monitor,2198,23,7,2876.21
12458,uk,20220610,HA,Dryer,105,5,1,1438.18
12459,uk,20220610,HA,Refrigerator,1782,43,8,16122.88
12460,uk,20220610,HA,Washer,688,33,3,2846.06
12461,uk,20220610,HA,Washer_Dryer,237,11,2,2664.42
12462,uk,20220610,HE,Audio_CAV,1539,77,18,1856.4
12463,uk,20220610,HE,TV,5185,131,11,34425.95
12464,uk,20220611,BS,IT_Monitor,2267,37,4,1630.92
12465,uk,20220611,HA,Refrigerator,2073,49,4,6808.35
12466,uk,20220611,HA,Washer,750,32,4,4608.69
12467,uk,20220611,HE,Audio_CAV,1886,137,17,4194.72
12468,uk,20220611,HE,TV,6103,213,8,20410.22
12469,uk,20220612,BS,IT_Monitor,2350,36,8,3439.02
12470,uk,20220612,HA,Dryer,128,9,1,1420.53
12471,uk,20220612,HA,Refrigerator,2133,61,8,15700.74
12472,uk,20220612,HA,Washer,673,43,3,2287.77
12473,uk,20220612,HA,Washer_Dryer,261,12,1,897.17
12474,uk,20220612,HE,Audio_CAV,1600,77,18,5636.22
12475,uk,20220612,HE,TV,5943,137,11,27812.83
12476,uk,20220613,BS,IT_Laptop,694,43,4,9719.53
12477,uk,20220613,BS,IT_Monitor,2483,41,9,3439.08
12478,uk,20220613,HA,Dryer,111,6,1,1869.13
12479,uk,20220613,HA,Refrigerator,2103,39,4,7252.24
12480,uk,20220613,HA,Washer,821,29,2,2736.4
12481,uk,20220613,HA,Washer_Dryer,304,15,1,1570.07
12482,uk,20220613,HE,Audio_CAV,1452,83,15,6441.56
12483,uk,20220613,HE,TV,5471,125,2,4934.53
12484,uk,20220614,BS,IT_Laptop,467,25,10,20247.11
12485,uk,20220614,BS,IT_Monitor,2457,78,10,4859.1
12486,uk,20220614,BS,IT_Projector,187,11,1,2429.65
12487,uk,20220614,HA,Dryer,95,7,1,1840.64
12488,uk,20220614,HA,Refrigerator,2121,56,12,21793.15
12489,uk,20220614,HA,Washer,729,43,7,8761.37
12490,uk,20220614,HA,Washer_Dryer,205,2,1,1398.88
12491,uk,20220614,HE,Audio_CAV,1466,101,20,2485.17
12492,uk,20220614,HE,TV,4984,148,10,29406.21
12493,uk,20220615,BS,IT_Laptop,978,40,2,4882.92
12494,uk,20220615,BS,IT_Monitor,3037,155,51,30783.4
12495,uk,20220615,HA,Dryer,138,6,1,1530.46
12496,uk,20220615,HA,Refrigerator,1745,26,1,2915.18
12497,uk,20220615,HA,Washer,813,33,4,4387.28
12498,uk,20220615,HA,Washer_Dryer,288,20,5,5334.69
12499,uk,20220615,HE,Audio_CAV,1177,100,13,2084.0
12500,uk,20220615,HE,TV,5396,185,11,35711.04
12501,uk,20220616,BS,IT_Monitor,2746,97,22,12147.23
12502,uk,20220616,HA,Dryer,118,12,1,1538.6
12503,uk,20220616,HA,Refrigerator,1792,25,1,2491.08
12504,uk,20220616,HA,Washer,655,32,2,2461.75
12505,uk,20220616,HE,Audio_CAV,1237,81,10,5670.65
12506,uk,20220616,HE,TV,4407,143,8,25467.74
12507,uk,20220617,BS,IT_Laptop,804,29,1,2003.26
12508,uk,20220617,BS,IT_Monitor,2539,79,14,6425.02
12509,uk,20220617,HA,Washer_Dryer,205,9,2,2121.95
12510,uk,20220617,HE,Audio_CAV,1170,60,10,1468.78
12511,uk,20220617,HE,TV,5137,110,10,32378.83
12512,uk,20220618,BS,IT_Laptop,845,31,1,2591.5
12513,uk,20220618,BS,IT_Monitor,2312,67,11,7626.18
12514,uk,20220618,HA,Dryer,115,6,4,6204.75
12515,uk,20220618,HA,Refrigerator,2274,26,1,2132.43
12516,uk,20220618,HA,Washer,727,27,6,7892.89
12517,uk,20220618,HE,Audio_CAV,1305,72,12,3923.96
12518,uk,20220618,HE,TV,5839,165,12,29839.27
12519,uk,20220619,BS,IT_Laptop,779,36,2,5329.88
12520,uk,20220619,BS,IT_Monitor,2441,69,19,8349.79
12521,uk,20220619,BS,IT_Projector,199,9,2,1998.67
12522,uk,20220619,BS,Monitor,464,0,1,888.29
12523,uk,20220619,HA,Dryer,75,4,2,2768.55
12524,uk,20220619,HA,Washer,598,38,3,2901.77
12525,uk,20220619,HE,Audio_CAV,1159,34,6,1746.86
12526,uk,20220619,HE,TV,5814,84,4,7476.6
